page_id,page_title,page_ns,revision_id,timestamp,contributor_id,contributor_name,bytes,edit_content,factoids
6938,|Template:UserWarning|,10,18963,2017-12-03T21:49:35Z,30522750,|ZeroZeroEight|,824,|{style="margin: 1em; padding: 1em; background: #150000; border: #ce101f 2px solid;" - ---- Reason(s) you are receiving this warning: {{{1}}} ---- * User Rules and Guidelines * Style Guide * Article layout guide ---- }|,|Guide,Reason,Guidelines,Style,User,Article,Rules|
406,|Template:Vdelinks|,10,1051,2016-08-04T14:18:34Z,4602158,|PiscinePanzer|,118,||,||
4230,|Template:Video game|,10,12800,2017-10-04T16:11:07Z,29576132,|80XPD|,770,|Example usage: {{Video game title1=Example image1=Example caption1=Example developer=Example publisher=Example genre=Example platform=Example released=Example rating=Example }}|,|Video|
4230,|Template:Video game|,10,28221,2018-12-12T02:02:14Z,34453143,|Imrancat|,1078,|Example usage: {{Video game title1=Example image1=Example caption1=Example developer=Example publisher=Example genre=Example platform=Example released=Example rating=Example preceeded_by=Example followed_by=Example }}|,|Video|
4230,|Template:Video game|,10,28222,2018-12-12T02:04:00Z,34453143,|Imrancat|,1079,|Example usage: {{Video game title1=Example image1=Example caption1=Example developer=Example publisher=Example genre=Example platform=Example released=Example rating=Example preceeded_by=Example followed_by=Example }}|,|Video|
4230,|Template:Video game|,10,28223,2018-12-12T02:05:05Z,34453143,|Imrancat|,1059,|Example usage: {{Video game title1=Example image1=Example caption1=Example developer=Example publisher=Example genre=Example platform=Example released=Example rating=Example preceeded_by=Example followed_by=Example }}|,|Video|
3415,|Template:Wheeler Family Tree|,10,11214,2017-07-19T03:59:55Z,26270015,|BlackHoodie|,370,|{{familytree/startstyle= ; font-size:85%;line-height:100%;}} {{familytree TEDWyKARENW TEDW={{Familytree/Ted Wheeler}} KARENW={{familytree/Karen Wheeler}}}}{{familytree ,--+--.}}{{familytree NANCY MIKE HOLLY NANCY={{Familytree/Nancy Wheeler}} MIKE={{familytree/Mike Wheeler}} HOLLY={{familytree/Holly Wheeler}}}}{{familytree/end}}|,|NANCY,Familytree/Ted,TEDWyKARENW,KARENW,TEDW,HOLLY,Familytree/Nancy,MIKE,Wheeler|
3415,|Template:Wheeler Family Tree|,10,24582,2018-05-12T07:44:11Z,34453143,|Imrancat|,448,|{{familytree/startstyle= ; font-size:85%;line-height:100%;}} {{familytree TEDWyKARENW TEDW={{Familytree/Ted Wheeler}} KARENW={{familytree/Karen Wheeler}}}}{{familytree ,--+--.}}{{familytree NANCY MIKE HOLLY NANCY={{Familytree/Nancy Wheeler}} MIKE={{familytree/Mike Wheeler}} HOLLY={{familytree/Holly Wheeler}}}}{{familytree/end}}|,|NANCY,Familytree/Ted,TEDWyKARENW,KARENW,TEDW,HOLLY,Familytree/Nancy,MIKE,Wheeler|
159,|Template:Wikipedia|,10,272,2016-07-25T02:08:56Z,26611127,|Monochromatic Bunny|,886,|{ align="center" width="70%" style="margin-bottom: 10px; padding: 5px; background-color: white;" ! colspan="2" style="font-size: 18px; letter-spacing: 2.5px; text-transform: uppercase;" Content from [[wikipedia:Wikipedia]] - width="0%" style="padding: 0 10px; font-size: 12px; line-height: 20px;" This page uses content from the English Wikipedia. The original article is located at [[wikipedia:{{{1{{FULLPAGENAME}}}}}{{{1{{FULLPAGENAME}}}}}]] and its authors can be viewed [https://en.wikipedia.org/w/index.php?title={{#replace:{{{1{{FULLPAGENAME}}}}} _}}&action=history here]. The text is available under the [http://creativecommons.org/licenses/by-sa/3.0/ Creative Commons Attribution-ShareAlike 3.0 Unported] license. }|,|Wikipedia,FULLPAGENAME|
159,|Template:Wikipedia|,10,387,2016-07-26T03:27:19Z,26611127,|Monochromatic Bunny|,861,|{ cellpadding=3 cellspacing=3 style="margin-left: auto; margin-right: auto; border: 1px solid #E0E0E0; background-color: #F8F8F8; color: black; width: 80%;" - [[File:Wikipedia.png43pxlink=wikipedia:Wikipedia:About]] style="font-size: 90%" This page uses [[w:Wikia:LicensingCreative Commons Attribution-ShareAlike 3.0 Unported]]-licensed content from [[wikipedia:{{{1{{FULLPAGENAME}}}}}Wikipedia]] ([http://en.wikipedia.org/w/index.php?title={{anchorencode:{{{1{{FULLPAGENAME}}}}}}}&action=history view authors]). } ;Description :Use this on pages which directly use [[wikipedia:Wikipedia]] content. ;Syntax :Type as the last item of the page text. :Note that "" should be the title of the page ''on Wikipedia''. [[Category:Templates]]|,|Description,E0E0E0,Commons,Syntax,F8F8F8,Wikipedia,Attribution-ShareAlike,FULLPAGENAME|
7239,|Template:Will Infobox|,10,19477,2017-12-16T19:39:43Z,30522750,|ZeroZeroEight|,1518,|{{Character name = Will Byers image = Will Byers.png imagecaption = born = March 22, 1971 status = Alive relatives = [[Jonathan Byers]] affiliation =[[AV Club]] occupation = Student at [[Hawkins Middle School]] marital = gender = Male height = 5'1 eyes = Brown portrayer = [[Noah Schnapp]] sortkey = Byers, Will weight = 73.1 lbs appearances = [[The Vanishing of Will Byers1]], [[The Weirdo on Maple Street2]], [[Holly, Jolly3]], [[The Body4]], [[The Flea and the Acrobat5]], [[The Bathtub7]], [[The Upside Down (episode)8]][[MadMax9]], [[Trick or Treat Freak10]], [[The Pollywog11]], [[Will the Wise12]], [[Dig Dug13]], [[The Spy14]], [[The Mind Flayer16]], [[The Gate17]] other_relations = [[Mike Wheeler]] residence = [[Byers house]],[[Hawkins]], [[Indiana]] aliases = Will the WiseThe Spy age = 12 hair_color = Brown }}|,|Club,School,Flea,Schnapp,Acrobat5,Byers1,Hawkins,Middle,Freak10,Down,Jolly3,WiseThe,Body4,Weirdo,Dug13,Mind,Bathtub7,Indiana,Spy,Noah,Jonathan,AV,Spy14,Treat,Will,Dig,Gate17,Brown,Upside,Pollywog11,Byers,Trick,Wheeler,Holly,Street2,Byers.png,Vanishing,Flayer16,March,Mike,Wise12,Character,Male,Alive,Maple|
7476,|Template:Will infobox|,10,19948,2017-12-28T22:58:50Z,30522750,|ZeroZeroEight|,1639,|{{Character name = Will Byers image = Will Byers.png imagecaption = born = March 22, 1971 status = Alive relatives = [[Jonathan Byers]] affiliation =[[AV Club]] occupation = Student at [[Hawkins Middle School]] marital = species =Human gender = Male height = 5'1 eyes = Brown portrayer = [[Noah Schnapp]] sortkey = Byers, Will weight = 73.1 lbs appearances = [[The Vanishing of Will Byers1]], [[The Weirdo on Maple Street2]], [[Holly, Jolly3]], [[The Body4]], [[The Flea and the Acrobat5]], [[The Bathtub7]], [[The Upside Down (episode)8]][[MadMax9]], [[Trick or Treat Freak10]], [[The Pollywog11]], [[Will the Wise12]], [[Dig Dug13]], [[The Spy14]], [[The Mind Flayer16]], [[The Gate17]] other_relations = [[Mike Wheeler]] The Spy age = 12 hair_color = Brown }}|,|Club,School,Flea,Schnapp,Acrobat5,Byers1,Hawkins,Middle,Freak10,Down,Jolly3,Body4,Weirdo,Dug13,Mind,Bathtub7,Spy,Noah,Jonathan,AV,Human,Spy14,Treat,Will,Dig,Gate17,Brown,Upside,Pollywog11,Byers,Trick,Wheeler,Holly,Street2,Byers.png,Vanishing,Flayer16,March,Mike,Wise12,Character,Male,Alive,Maple|
7476,|Template:Will infobox|,10,19952,2017-12-28T23:03:01Z,30522750,|ZeroZeroEight|,1621,|{{Character name = Will Byers image = Will Byers.png imagecaption = born = March 22, 1971 status = Alive relatives = [[Jonathan Byers]] affiliation =[[AV Club]] occupation = Student at [[Hawkins Middle School]] marital = species = gender = Male height = 5'1 eyes = Brown portrayer = [[Noah Schnapp]] sortkey = Byers, Will weight = 73.1 lbs appearances = [[The Vanishing of Will Byers1]], [[The Weirdo on Maple Street2]], [[Holly, Jolly3]], [[The Body4]], [[The Flea and the Acrobat5]], [[The Bathtub7]], [[The Upside Down (episode)8]][[MadMax9]], [[Trick or Treat Freak10]], [[The Pollywog11]], [[Will the Wise12]], [[Dig Dug13]], [[The Spy14]], [[The Mind Flayer16]], [[The Gate17]] other_relations = [[Mike Wheeler]] The Spy age = 12 hair_color = Brown }}|,|Club,School,Flea,Schnapp,Acrobat5,Byers1,Hawkins,Middle,Freak10,Down,Jolly3,Body4,Weirdo,Dug13,Mind,Bathtub7,Spy,Noah,Jonathan,AV,Spy14,Treat,Will,Dig,Gate17,Brown,Upside,Pollywog11,Byers,Trick,Wheeler,Holly,Street2,Byers.png,Vanishing,Flayer16,March,Mike,Wise12,Character,Male,Alive,Maple|
7476,|Template:Will infobox|,10,19953,2017-12-28T23:04:36Z,30522750,|ZeroZeroEight|,1621,|{{Character name = Will Byers image = Will Byers.png imagecaption = born = March 22, 1971 status = Alive relatives = [[Jonathan Byers]] affiliation =[[AV Club]] occupation = Student at [[Hawkins Middle School]] marital = species = gender = Male height = 5'1 eyes = Brown portrayer = [[Noah Schnapp]] sortkey = Byers, Will weight = 73.1 lbs appearances = [[The Vanishing of Will Byers1]], [[The Weirdo on Maple Street2]], [[Holly, Jolly3]], [[The Body4]], [[The Flea and the Acrobat5]], [[The Bathtub7]], [[The Upside Down (episode)8]][[MadMax9]], [[Trick or Treat Freak10]], [[The Pollywog11]], [[Will the Wise12]], [[Dig Dug13]], [[The Spy14]], [[The Mind Flayer16]], [[The Gate17]] other_relations = [[Mike Wheeler]] The Spy age = 12 hair_color = Brown }}|,|Club,School,Flea,Schnapp,Acrobat5,Byers1,Hawkins,Middle,Freak10,Down,Jolly3,Body4,Weirdo,Dug13,Mind,Bathtub7,Spy,Noah,Jonathan,AV,Spy14,Treat,Will,Dig,Gate17,Brown,Upside,Pollywog11,Byers,Trick,Wheeler,Holly,Street2,Byers.png,Vanishing,Flayer16,March,Mike,Wise12,Character,Male,Alive,Maple|
7476,|Template:Will infobox|,10,20257,2018-01-07T17:10:25Z,27089903,|AquaTerra7|,1664,|{{Character name = Will Byers image = Will S2.png1984 Will Byers.png1983 imagecaption = born = March 22, 1971 status = Alive relatives = [[Jonathan Byers]] affiliation =[[AV Club]] occupation = Student at [[Hawkins Middle School]] marital = species = gender = Male height = 5'1 eyes = Brown portrayer = [[Noah Schnapp]] sortkey = Byers, Will weight = 73.1 lbs appearances = [[The Vanishing of Will Byers1]], [[The Weirdo on Maple Street2]], [[Holly, Jolly3]], [[The Body4]], [[The Flea and the Acrobat5]], [[The Bathtub7]], [[The Upside Down (episode)8]][[MadMax9]], [[Trick or Treat Freak10]], [[The Pollywog11]], [[Will the Wise12]], [[Dig Dug13]], [[The Spy14]], [[The Mind Flayer16]], [[The Gate17]] other_relations = [[Mike Wheeler]] The Spy age = 12 hair_color = Brown }}|,|Club,School,Flea,Schnapp,Acrobat5,Byers1,Hawkins,Middle,Freak10,Down,Jolly3,Body4,Weirdo,Dug13,Mind,Bathtub7,Spy,Noah,Jonathan,AV,Spy14,Treat,Will,Dig,Byers.png1983,Gate17,Brown,Upside,Pollywog11,Byers,S2.png1984,Trick,Wheeler,Holly,Street2,Vanishing,Flayer16,March,Mike,Wise12,Character,Male,Alive,Maple|
7476,|Template:Will infobox|,10,24624,2018-05-13T10:10:55Z,34453143,|Imrancat|,1639,|{{Character name = Will Byers image = Will S2.png imagecaption = born = March 22, 1971 status = Alive relatives = [[Jonathan Byers]] affiliation =[[AV Club]] occupation = Student at [[Hawkins Middle School]] marital = species = gender = Male height = 5'1 eyes = Brown portrayer = [[Noah Schnapp]] sortkey = Byers, Will weight = 73.1 lbs appearances = [[The Vanishing of Will Byers1]], [[The Weirdo on Maple Street2]], [[Holly, Jolly3]], [[The Body4]], [[The Flea and the Acrobat5]], [[The Bathtub7]], [[The Upside Down (episode)8]][[MadMax9]], [[Trick or Treat Freak10]], [[The Pollywog11]], [[Will the Wise12]], [[Dig Dug13]], [[The Spy14]], [[The Mind Flayer16]], [[The Gate17]] other_relations = [[Mike Wheeler]] The Spy age = 12 hair_color = Brown }}|,|Club,School,Flea,Schnapp,Acrobat5,Byers1,Hawkins,Middle,Freak10,Down,Jolly3,Body4,Weirdo,Dug13,Mind,S2.png,Bathtub7,Spy,Noah,Jonathan,AV,Spy14,Treat,Will,Dig,Gate17,Brown,Upside,Pollywog11,Byers,Trick,Wheeler,Holly,Street2,Vanishing,Flayer16,March,Mike,Wise12,Character,Male,Alive,Maple|
7476,|Template:Will infobox|,10,24675,2018-05-17T00:16:19Z,34453143,|Imrancat|,1664,|{{Character name = Will Byers image = Will S2.png1984 Will Byers.png1983 imagecaption = born = March 22, 1971 status = Alive relatives = [[Jonathan Byers]] affiliation =[[AV Club]] occupation = Student at [[Hawkins Middle School]] marital = species = gender = Male height = 5'1 eyes = Brown portrayer = [[Noah Schnapp]] sortkey = Byers, Will weight = 73.1 lbs appearances = [[The Vanishing of Will Byers1]], [[The Weirdo on Maple Street2]], [[Holly, Jolly3]], [[The Body4]], [[The Flea and the Acrobat5]], [[The Bathtub7]], [[The Upside Down (episode)8]][[MadMax9]], [[Trick or Treat Freak10]], [[The Pollywog11]], [[Will the Wise12]], [[Dig Dug13]], [[The Spy14]], [[The Mind Flayer16]], [[The Gate17]] other_relations = [[Mike Wheeler]] The Spy age = 12 hair_color = Brown }}|,|Club,School,Flea,Schnapp,Acrobat5,Byers1,Hawkins,Middle,Freak10,Down,Jolly3,Body4,Weirdo,Dug13,Mind,Bathtub7,Spy,Noah,Jonathan,AV,Spy14,Treat,Will,Dig,Byers.png1983,Gate17,Brown,Upside,Pollywog11,Byers,S2.png1984,Trick,Wheeler,Holly,Street2,Vanishing,Flayer16,March,Mike,Wise12,Character,Male,Alive,Maple|
7476,|Template:Will infobox|,10,24681,2018-05-17T02:07:15Z,30522750,|ZeroZeroEight|,1639,|{{Character name = Will Byers image = Will S2.png imagecaption = born = March 22, 1971 status = Alive relatives = [[Jonathan Byers]] affiliation =[[AV Club]] occupation = Student at [[Hawkins Middle School]] marital = species = gender = Male height = 5'1 eyes = Brown portrayer = [[Noah Schnapp]] sortkey = Byers, Will weight = 73.1 lbs appearances = [[The Vanishing of Will Byers1]], [[The Weirdo on Maple Street2]], [[Holly, Jolly3]], [[The Body4]], [[The Flea and the Acrobat5]], [[The Bathtub7]], [[The Upside Down (episode)8]][[MadMax9]], [[Trick or Treat Freak10]], [[The Pollywog11]], [[Will the Wise12]], [[Dig Dug13]], [[The Spy14]], [[The Mind Flayer16]], [[The Gate17]] other_relations = [[Mike Wheeler]] The Spy age = 12 hair_color = Brown }}|,|Club,School,Flea,Schnapp,Acrobat5,Byers1,Hawkins,Middle,Freak10,Down,Jolly3,Body4,Weirdo,Dug13,Mind,S2.png,Bathtub7,Spy,Noah,Jonathan,AV,Spy14,Treat,Will,Dig,Gate17,Brown,Upside,Pollywog11,Byers,Trick,Wheeler,Holly,Street2,Vanishing,Flayer16,March,Mike,Wise12,Character,Male,Alive,Maple|
7476,|Template:Will infobox|,10,24686,2018-05-17T03:00:20Z,30522750,|ZeroZeroEight|,1664,|{{Character name = Will Byers image = Will S2.png1984 Will Byers.png1983 imagecaption = born = March 22, 1971 status = Alive relatives = [[Jonathan Byers]] affiliation =[[AV Club]] occupation = Student at [[Hawkins Middle School]] marital = species = gender = Male height = 5'1 eyes = Brown portrayer = [[Noah Schnapp]] sortkey = Byers, Will weight = 73.1 lbs appearances = [[The Vanishing of Will Byers1]], [[The Weirdo on Maple Street2]], [[Holly, Jolly3]], [[The Body4]], [[The Flea and the Acrobat5]], [[The Bathtub7]], [[The Upside Down (episode)8]][[MadMax9]], [[Trick or Treat Freak10]], [[The Pollywog11]], [[Will the Wise12]], [[Dig Dug13]], [[The Spy14]], [[The Mind Flayer16]], [[The Gate17]] other_relations = [[Mike Wheeler]] The Spy age = 12 hair_color = Brown }}|,|Club,School,Flea,Schnapp,Acrobat5,Byers1,Hawkins,Middle,Freak10,Down,Jolly3,Body4,Weirdo,Dug13,Mind,Bathtub7,Spy,Noah,Jonathan,AV,Spy14,Treat,Will,Dig,Byers.png1983,Gate17,Brown,Upside,Pollywog11,Byers,S2.png1984,Trick,Wheeler,Holly,Street2,Vanishing,Flayer16,March,Mike,Wise12,Character,Male,Alive,Maple|
7476,|Template:Will infobox|,10,31259,2019-06-04T01:56:46Z,34453143,|Imrancat|,1683,|{{Character name = Will Byers image = Will S2.png1984 Will Byers.png1983 imagecaption = born = March 22, 1971 status = Alive relatives = [[Jonathan Byers]] affiliation =[[AV Club]] The [[Party]] occupation = Student at [[Hawkins Middle School]] marital = species = gender = Male height = 5'1 eyes = Brown portrayer = [[Noah Schnapp]] sortkey = Byers, Will weight = 73.1 lbs appearances = [[The Vanishing of Will Byers1]], [[The Weirdo on Maple Street2]], [[Holly, Jolly3]], [[The Body4]], [[The Flea and the Acrobat5]], [[The Bathtub7]], [[The Upside Down (episode)8]][[MadMax9]], [[Trick or Treat Freak10]], [[The Pollywog11]], [[Will the Wise12]], [[Dig Dug13]], [[The Spy14]], [[The Mind Flayer16]], [[The Gate17]] other_relations = [[Mike Wheeler]] The Spy age = 12 hair_color = Brown }}|,|Club,School,Flea,Schnapp,Acrobat5,Byers1,Party,Hawkins,Middle,Freak10,Down,Jolly3,Body4,Weirdo,Dug13,Mind,Bathtub7,Spy,Noah,Jonathan,AV,Spy14,Treat,Will,Dig,Byers.png1983,Gate17,Brown,Upside,Pollywog11,Byers,S2.png1984,Trick,Wheeler,Holly,Street2,Vanishing,Flayer16,March,Mike,Wise12,Character,Male,Alive,Maple|
3003,|Template:YoutubePlayer|,10,9575,2017-04-26T23:57:25Z,30522750,|ZeroZeroEight|,636,|</includeonly > {{YoutubePlayer id = the ID of the video width = the width size (without -px) height = the height size (without -px) autoplay = 0 / 1 (determines if the video auto-plays or not) loop = 0/1 (determines whether or not the video replays) start = the start time of the video in seconds playlist = ID of a YouTube list }} [[Category:Templates]]|,|Category,ID,>,YoutubePlayer,YouTube|
3003,|Template:YoutubePlayer|,10,9576,2017-04-27T00:00:15Z,30522750,|ZeroZeroEight|,805,|</includeonly > {{YoutubePlayer id = the ID of the video width = the width size (without -px) height = the height size (without -px) autoplay = 0 / 1 (determines if the video auto-plays or not) loop = 0/1 (determines whether or not the video replays) start = the start time of the video in seconds playlist = ID of a YouTube list }} Example: {{YoutubePlayer id = 9Egf5U8xLo8 width = 640 height = 480 }} Gives you this: {{YoutubePlayer id = 9Egf5U8xLo8 width = 640 height = 480 }} [[Category:Templates]]|,|Category,ID,>,YoutubePlayer,YouTube,Example|
3003,|Template:YoutubePlayer|,10,9621,2017-04-28T05:29:23Z,30522750,|ZeroZeroEight|,819,|</includeonly > {{YoutubePlayer id = the ID of the video width = the width size (without -px) height = the height size (without -px) autoplay = 0 / 1 (determines if the video auto-plays or not) loop = 0/1 (determines whether or not the video replays) start = the start time of the video in seconds playlist = ID of a YouTube list }} Example: {{YoutubePlayer id = 9Egf5U8xLo8 width = 640 height = 480 }} Gives you this: {{YoutubePlayer id = 9Egf5U8xLo8 width = 640 height = 480 autoplay = 1 }} [[Category:Templates]]|,|Category,ID,>,YoutubePlayer,YouTube,Example|
3003,|Template:YoutubePlayer|,10,9622,2017-04-28T05:30:00Z,30522750,|ZeroZeroEight|,815,|</includeonly > {{YoutubePlayer id = the ID of the video width = the width size (without -px) height = the height size (without -px) autoplay = 0 / 1 (determines if the video auto-plays or not) loop = 0/1 (determines whether or not the video replays) start = the start time of the video in seconds playlist = ID of a YouTube list }} Example: {{YoutubePlayer id = 9Egf5U8xLo8 width = 640 height = 480 }} Gives you this: {{YoutubePlayer id = 9Egf5U8xLo8 width = 0 height = 0 autoplay = 1 }} [[Category:Templates]]|,|Category,ID,>,YoutubePlayer,YouTube,Example|
3003,|Template:YoutubePlayer|,10,9623,2017-04-28T05:30:44Z,30522750,|ZeroZeroEight|,805,|</includeonly > {{YoutubePlayer id = the ID of the video width = the width size (without -px) height = the height size (without -px) autoplay = 0 / 1 (determines if the video auto-plays or not) loop = 0/1 (determines whether or not the video replays) start = the start time of the video in seconds playlist = ID of a YouTube list }} Example: {{YoutubePlayer id = 9Egf5U8xLo8 width = 640 height = 480 }} Gives you this: {{YoutubePlayer id = 9Egf5U8xLo8 width = 640 height = 480 }} [[Category:Templates]]|,|Category,ID,>,YoutubePlayer,YouTube,Example|
3003,|Template:YoutubePlayer|,10,9624,2017-04-28T05:35:56Z,30522750,|ZeroZeroEight|,801,|</includeonly > {{YoutubePlayer id = the ID of the video width = the width size (without -px) height = the height size (without -px) autoplay = 0 / 1 (determines if the video auto-plays or not) loop = 0/1 (determines whether or not the video replays) start = the start time of the video in seconds playlist = ID of a YouTube list }} Example: {{YoutubePlayer id = 9Egf5U8xLo8 width = 1 height = 1 }} Gives you this: {{YoutubePlayer id = 9Egf5U8xLo8 width = 640 height = 480 }} [[Category:Templates]]|,|Category,ID,>,YoutubePlayer,YouTube,Example|
3003,|Template:YoutubePlayer|,10,9625,2017-04-28T05:36:36Z,30522750,|ZeroZeroEight|,801,|</includeonly > {{YoutubePlayer id = the ID of the video width = the width size (without -px) height = the height size (without -px) autoplay = 0 / 1 (determines if the video auto-plays or not) loop = 0/1 (determines whether or not the video replays) start = the start time of the video in seconds playlist = ID of a YouTube list }} Example: {{YoutubePlayer id = 9Egf5U8xLo8 width = 640 height = 480 }} Gives you this: {{YoutubePlayer id = 9Egf5U8xLo8 width = 1 height = 1 }} [[Category:Templates]]|,|Category,ID,>,YoutubePlayer,YouTube,Example|
3003,|Template:YoutubePlayer|,10,9626,2017-04-28T05:37:03Z,30522750,|ZeroZeroEight|,815,|</includeonly > {{YoutubePlayer id = the ID of the video width = the width size (without -px) height = the height size (without -px) autoplay = 0 / 1 (determines if the video auto-plays or not) loop = 0/1 (determines whether or not the video replays) start = the start time of the video in seconds playlist = ID of a YouTube list }} Example: {{YoutubePlayer id = 9Egf5U8xLo8 width = 640 height = 480 }} Gives you this: {{YoutubePlayer id = 9Egf5U8xLo8 width = 1 height = 1 autoplay = 1 }} [[Category:Templates]]|,|Category,ID,>,YoutubePlayer,YouTube,Example|
3003,|Template:YoutubePlayer|,10,9627,2017-04-28T05:37:25Z,30522750,|ZeroZeroEight|,815,|</includeonly > {{YoutubePlayer id = the ID of the video width = the width size (without -px) height = the height size (without -px) autoplay = 0 / 1 (determines if the video auto-plays or not) loop = 0/1 (determines whether or not the video replays) start = the start time of the video in seconds playlist = ID of a YouTube list }} Example: {{YoutubePlayer id = 9Egf5U8xLo8 width = 640 height = 480 }} Gives you this: {{YoutubePlayer id = 9Egf5U8xLo8 width = 0 height = 0 autoplay = 1 }} [[Category:Templates]]|,|Category,ID,>,YoutubePlayer,YouTube,Example|
3003,|Template:YoutubePlayer|,10,9628,2017-04-28T05:38:06Z,30522750,|ZeroZeroEight|,819,|</includeonly > {{YoutubePlayer id = the ID of the video width = the width size (without -px) height = the height size (without -px) autoplay = 0 / 1 (determines if the video auto-plays or not) loop = 0/1 (determines whether or not the video replays) start = the start time of the video in seconds playlist = ID of a YouTube list }} Example: {{YoutubePlayer id = 9Egf5U8xLo8 width = 640 height = 480 }} Gives you this: {{YoutubePlayer id = 9Egf5U8xLo8 width = 640 height = 480 autoplay = 1 }} [[Category:Templates]]|,|Category,ID,>,YoutubePlayer,YouTube,Example|
3003,|Template:YoutubePlayer|,10,9629,2017-04-28T05:38:29Z,30522750,|ZeroZeroEight|,805,|</includeonly > {{YoutubePlayer id = the ID of the video width = the width size (without -px) height = the height size (without -px) autoplay = 0 / 1 (determines if the video auto-plays or not) loop = 0/1 (determines whether or not the video replays) start = the start time of the video in seconds playlist = ID of a YouTube list }} Example: {{YoutubePlayer id = 9Egf5U8xLo8 width = 640 height = 480 }} Gives you this: {{YoutubePlayer id = 9Egf5U8xLo8 width = 640 height = 480 }} [[Category:Templates]]|,|Category,ID,>,YoutubePlayer,YouTube,Example|
404,|Template talk:Hatnote|,11,1049,2016-08-04T14:14:05Z,4602158,|PiscinePanzer|,59,|This talk page is for help with the {{tHatnote}} template.|,||
2881,|Template talk:Navbox/Episode|,11,9021,2017-04-10T23:18:31Z,24274026,|TheGreatGabester|,197,|I have used the blueish grey in both Episode-related templates, to link them in a sense. [[User:TheGreatGabesterTheGreatGabester]] ([[User talk:TheGreatGabestertalk]]) 23:18, April 10, 2017 (UTC)|,|April,User,TheGreatGabesterTheGreatGabester,UTC|
2822,|Template talk:Season|,11,8593,2017-04-06T15:45:09Z,24274026,|TheGreatGabester|,177,|Not sure how to update the colour scheme for the "Chronology" section [[User:TheGreatGabesterTheGreatGabester]] ([[User talk:TheGreatGabestertalk]]) 15:45, April 6, 2017 (UTC)|,|April,Chronology,User,UTC|
2962,|Category:Administrators|,14,9327,2017-04-20T08:00:03Z,28319758,|Khairiboss0601|,63,|These users are all administrators of [[Stranger Things Wiki]].|,|Stranger,Wiki,Things|
9431,|Category:Antagonists|,14,24663,2018-05-16T12:11:22Z,34453143,|Imrancat|,71,|The antagonists and potential villains featured in [[Stranger Things]].|,|Stranger,Things|
9431,|Category:Antagonists|,14,24664,2018-05-16T12:11:40Z,34453143,|Imrancat|,100,|The antagonists and potential villains featured in [[Stranger Things]]. [[Category:Stranger Things]]|,|Stranger,Things|
9431,|Category:Antagonists|,14,25279,2018-06-14T06:16:53Z,34453143,|Imrancat|,95,|The antagonists and potential villains featured in [[Stranger Things]]. [[Category:Characters]]|,|Stranger,Things|
71,|Category:Blog posts|,14,71,2016-07-16T02:35:56Z,49312,|Default|,20,|[[Category:Browse]]|,||
9588,|Category:Books|,14,25201,2018-06-08T18:32:22Z,30522750,|ZeroZeroEight|,35,|Books based on [[Stranger Things]].|,|Stranger,Things|
9588,|Category:Books|,14,25356,2018-06-19T03:24:55Z,30522750,|ZeroZeroEight|,89,|Books based on [[Stranger Things]]. [[Category:Stranger Things]] [[Category:Merchandise]]|,|Stranger,Category,Things|
1,|Category:Browse|,14,1,2016-07-16T02:35:56Z,49312,|Default|,112,|The main category for this community. A full list of existing categories can be found at [[Special:Categories]].|,||
1,|Category:Browse|,14,2736,2016-09-01T05:20:48Z,26611127,|Monochromatic Bunny|,132,|The main category for this community. A full list of existing categories can be found at [[Special:Categories]]. [[Category:Browse]]|,||
1,|Category:Browse|,14,25343,2018-06-18T23:45:56Z,35910957,|Ravenshomeandstrangerthingsarethebestshowsever|,174,|The main category for this community. A full list of existing categories can be found at [[Special:Categories]]. [[Category:Browse]] [[Category:Https://youtu.be/EObRbiFE2d4]]|,|Category,Browse|
1,|Category:Browse|,14,25344,2018-06-19T00:03:41Z,30522750,|ZeroZeroEight|,132,|The main category for this community. A full list of existing categories can be found at [[Special:Categories]]. [[Category:Browse]]|,||
608,|Category:Byers Family|,14,1560,2016-08-14T01:20:27Z,26270015,|BlackHoodie|,130,|Members of the Byers Family in the Netflix Original television series [[Stranger Things]]. == Pages in category 'Byers Family' ==|,|Original,Things,Stranger,Byers,Netflix,Family|
68,|Category:Candidates for deletion|,14,68,2016-07-16T02:35:56Z,49312,|Default|,138,|Pages in this category have been labelled for deletion. To add a page to this category, type {{tdelete}} on the page. [[Category:Browse]]|,||
1090,|Category:Cast|,14,2695,2016-09-01T05:04:47Z,26611127,|Monochromatic Bunny|,28,|[[Category:Stranger Things]]|,|Stranger|
1090,|Category:Cast|,14,22490,2018-03-03T02:06:37Z,33927782,|Bradey8|,29,|[[Category:Stranger Things]]|,|Stranger|
1090,|Category:Cast|,14,22491,2018-03-03T02:10:03Z,33927782,|Bradey8|,56,|[[Category:Stranger Things]] [[Category:Cast/Season 3]]|,|Stranger,Category,Cast/Season,Things|
1090,|Category:Cast|,14,24571,2018-05-11T13:48:14Z,34453143,|Imrancat|,29,|[[Category:Stranger Things]]|,|Stranger|
1090,|Category:Cast|,14,25023,2018-05-30T18:54:57Z,35735888,|Jim Nguyen|,71,|[[File:Season2cast 5.jpgthumb137x137px]] [[Category:Stranger Things]]|,|Stranger,Season2cast|
